Filter: 25 Hz low pass,,,,,
beat#,Time,ECG catheter,Pressure,Temperature,Total Volume
11,8.66,-6.27,84.44,40.55,148.07
11,8.664,-6.34,84.71,40.55,146.05
11,8.668,-6.4,85,40.55,144
11,8.672,-6.47,85.3,40.54,141.93
11,8.676,-6.56,85.6,40.54,139.87
11,8.68,-6.68,85.9,40.54,137.84
11,8.684,-6.86,86.19,40.54,135.89
11,8.688,-7.06,86.47,40.54,134.03
11,8.692,-7.27,86.71,40.54,132.27
11,8.696,-7.46,86.93,40.53,130.59
11,8.7,-7.6,87.09,40.53,128.94
11,8.704,-7.72,87.21,40.53,127.3
11,8.708,-7.89,87.27,40.53,125.62
11,8.712,-8.22,87.28,40.53,123.9
11,8.716,-8.81,87.23,40.53,122.16
11,8.72,-9.73,87.12,40.54,120.42
11,8.724,-10.93,86.97,40.54,118.71
11,8.728,-12.24,86.78,40.54,117.04
11,8.732,-13.37,86.54,40.54,115.41
11,8.736,-13.98,86.27,40.54,113.8
11,8.74,-13.74,85.97,40.54,112.17
11,8.744,-12.48,85.63,40.54,110.54
11,8.748,-10.19,85.25,40.55,108.92
11,8.752,-7.08,84.84,40.55,107.36
11,8.756,-3.51,84.38,40.55,105.94
11,8.76,0.11,83.85,40.56,104.67
11,8.764,3.37,83.22,40.56,103.54
11,8.768,6.01,82.42,40.57,102.46
11,8.772,7.91,81.34,40.57,101.32
11,8.776,9.12,79.82,40.58,100.05
11,8.78,9.78,77.7,40.59,98.69
11,8.784,10.07,74.82,40.6,97.43
11,8.788,10.17,71.07,40.62,96.57
11,8.792,10.19,66.46,40.63,96.45
11,8.796,10.17,61.11,40.65,97.31
11,8.8,10.11,55.26,40.67,99.2
11,8.804,9.98,49.24,40.68,101.89
11,8.808,9.77,43.37,40.69,104.93
11,8.812,9.47,37.94,40.7,107.75
11,8.816,9.11,33.11,40.7,109.89
11,8.82,8.71,28.93,40.71,111.06
11,8.824,8.29,25.35,40.73,111.27
11,8.828,7.88,22.23,40.74,110.78
11,8.832,7.48,19.43,40.76,109.98
11,8.836,7.09,16.85,40.77,109.24
11,8.84,6.71,14.43,40.79,108.8
11,8.844,6.35,12.16,40.8,108.73
11,8.848,6.04,10.07,40.8,108.96
11,8.852,5.8,8.21,40.81,109.35
11,8.856,5.65,6.58,40.81,109.78
11,8.86,5.58,5.2,40.82,110.22
11,8.864,5.56,4.02,40.82,110.74
11,8.868,5.54,3.03,40.83,111.49
11,8.872,5.43,2.2,40.84,112.62
11,8.876,5.19,1.5,40.85,114.26
11,8.88,4.8,0.92,40.85,116.46
11,8.884,4.27,0.46,40.86,119.23
11,8.888,3.65,0.11,40.86,122.52
11,8.892,3.05,-0.14,40.87,126.23
11,8.896,2.54,-0.3,40.87,130.27
11,8.9,2.18,-0.38,40.87,134.57
11,8.904,2,-0.38,40.87,139.03
11,8.908,1.95,-0.32,40.87,143.6
11,8.912,1.98,-0.2,40.86,148.23
11,8.916,2.01,-0.06,40.86,152.85
11,8.92,1.99,0.07,40.86,157.4
11,8.924,1.92,0.17,40.86,161.78
11,8.928,1.86,0.19,40.86,165.89
11,8.932,1.89,0.12,40.86,169.62
11,8.936,2.12,-0.01,40.86,172.86
11,8.94,2.62,-0.18,40.86,175.57
11,8.944,3.38,-0.31,40.85,177.73
11,8.948,4.35,-0.37,40.85,179.41
11,8.952,5.39,-0.3,40.84,180.71
11,8.956,6.38,-0.1,40.84,181.78
11,8.96,7.17,0.18,40.83,182.76
11,8.964,7.7,0.5,40.83,183.77
11,8.968,7.96,0.8,40.82,184.91
11,8.972,8.02,1.03,40.82,186.23
11,8.976,7.95,1.2,40.82,187.75
11,8.98,7.87,1.31,40.82,189.44
11,8.984,7.82,1.4,40.82,191.24
11,8.988,7.84,1.49,40.81,193.07
11,8.992,7.9,1.6,40.81,194.83
11,8.996,7.96,1.75,40.8,196.44
11,9,7.96,1.92,40.79,197.86
11,9.004,7.88,2.08,40.79,199.07
11,9.008,7.71,2.23,40.79,200.11
11,9.012,7.51,2.34,40.79,201.06
11,9.016,7.33,2.43,40.79,201.98
11,9.02,7.19,2.5,40.79,202.91
11,9.024,7.12,2.55,40.8,203.82
11,9.028,7.08,2.6,40.8,204.68
11,9.032,6.98,2.64,40.8,205.39
11,9.036,6.75,2.68,40.79,205.89
11,9.04,6.33,2.72,40.79,206.14
11,9.044,5.72,2.76,40.79,206.17
11,9.048,5,2.8,40.79,206.06
11,9.052,4.28,2.84,40.79,205.92
11,9.056,3.72,2.9,40.8,205.87
11,9.06,3.44,2.97,40.8,205.99
11,9.064,3.46,3.04,40.8,206.29
11,9.068,3.75,3.11,40.8,206.72
11,9.072,4.24,3.16,40.8,207.21
11,9.076,4.82,3.21,40.8,207.67
11,9.08,5.39,3.26,40.8,208.06
11,9.084,5.79,3.33,40.8,208.42
11,9.088,5.81,3.43,40.8,208.84
11,9.092,5.29,3.58,40.81,209.44
11,9.096,4.25,3.79,40.81,210.34
11,9.1,2.98,4.04,40.81,211.61
11,9.104,2.04,4.33,40.81,213.24
11,9.108,2.1,4.64,40.81,215.11
11,9.112,3.55,4.95,40.81,217.08
11,9.116,6.14,5.26,40.81,218.99
11,9.12,8.77,5.58,40.8,220.72
11,9.124,9.83,5.93,40.8,222.26
11,9.128,7.84,6.32,40.8,223.66
11,9.132,2.49,6.79,40.79,225.02
11,9.136,-4.71,7.34,40.79,226.46
11,9.14,-10.36,7.97,40.78,228.05
11,9.144,-10.04,8.63,40.77,229.78
11,9.148,0.01,9.28,40.77,231.6
11,9.152,21.11,9.86,40.77,233.44
11,9.156,50.98,10.32,40.77,235.2
11,9.16,83.79,10.64,40.76,236.81
11,9.164,111.7,10.82,40.76,238.19
12,9.168,127.31,10.94,40.76,239.26
12,9.172,126.11,11.09,40.76,239.9
12,9.176,108.1,11.43,40.76,239.96
12,9.18,77.72,12.12,40.76,239.32
12,9.184,42.35,13.3,40.76,237.94
12,9.188,9.79,15.07,40.76,235.9
12,9.192,-14.12,17.45,40.75,233.43
12,9.196,-26.97,20.42,40.74,230.84
12,9.2,-29.89,23.89,40.72,228.48
12,9.204,-26.4,27.72,40.7,226.61
12,9.208,-20.68,31.81,40.68,225.3
12,9.212,-16.03,36.03,40.67,224.49
12,9.216,-14.04,40.31,40.65,223.95
12,9.22,-14.54,44.59,40.64,223.38
12,9.224,-16.35,48.82,40.63,222.56
12,9.228,-18.08,52.94,40.62,221.34
12,9.232,-18.83,56.89,40.61,219.72
12,9.236,-18.39,60.59,40.6,217.8
12,9.24,-17.13,63.96,40.59,215.71
12,9.244,-15.61,66.96,40.58,213.62
12,9.248,-14.3,69.54,40.57,211.62
12,9.252,-13.38,71.72,40.56,209.78
12,9.256,-12.81,73.51,40.56,208.13
12,9.26,-12.44,74.95,40.55,206.69
12,9.264,-12.1,76.09,40.55,205.43
12,9.268,-11.74,76.95,40.54,204.31
12,9.272,-11.37,77.59,40.54,203.28
12,9.276,-11,78.05,40.53,202.26
12,9.28,-10.67,78.38,40.53,201.16
12,9.284,-10.37,78.63,40.53,199.92
12,9.288,-10.08,78.85,40.53,198.52
12,9.292,-9.82,79.08,40.53,196.96
12,9.296,-9.56,79.35,40.53,195.29
12,9.3,-9.32,79.65,40.53,193.56
12,9.304,-9.1,79.96,40.54,191.8
12,9.308,-8.91,80.27,40.53,190.03
12,9.312,-8.75,80.54,40.53,188.22
12,9.316,-8.64,80.77,40.53,186.35
12,9.32,-8.57,80.94,40.52,184.43
12,9.324,-8.52,81.08,40.52,182.44
12,9.328,-8.48,81.19,40.51,180.41
12,9.332,-8.45,81.29,40.51,178.37
12,9.336,-8.41,81.4,40.51,176.34
12,9.34,-8.37,81.53,40.51,174.32
12,9.344,-8.33,81.68,40.51,172.29
12,9.348,-8.3,81.85,40.51,170.22
12,9.352,-8.29,82.03,40.51,168.07
12,9.356,-8.29,82.23,40.51,165.84
12,9.36,-8.33,82.45,40.51,163.53
12,9.364,-8.38,82.67,40.51,161.18
12,9.368,-8.45,82.91,40.52,158.86
12,9.372,-8.52,83.15,40.52,156.63
12,9.376,-8.6,83.4,40.52,154.52
12,9.38,-8.68,83.64,40.52,152.55
12,9.384,-8.75,83.89,40.53,150.7
12,9.388,-8.83,84.14,40.53,148.92
12,9.392,-8.91,84.4,40.52,147.15
12,9.396,-8.99,84.66,40.52,145.36
12,9.4,-9.07,84.93,40.52,143.51
12,9.404,-9.15,85.21,40.51,141.62
12,9.408,-9.24,85.5,40.51,139.7
12,9.412,-9.35,85.8,40.51,137.79
12,9.416,-9.49,86.09,40.51,135.93
12,9.42,-9.65,86.37,40.51,134.11
12,9.424,-9.83,86.62,40.51,132.34
12,9.428,-9.99,86.84,40.51,130.58
12,9.432,-10.12,87.02,40.51,128.79
12,9.436,-10.22,87.16,40.51,126.95
12,9.44,-10.34,87.25,40.51,125.06
12,9.444,-10.54,87.3,40.51,123.14
12,9.448,-10.92,87.29,40.51,121.22
12,9.452,-11.56,87.22,40.52,119.34
12,9.456,-12.45,87.11,40.52,117.55
12,9.46,-13.46,86.93,40.52,115.86
12,9.464,-14.37,86.71,40.52,114.24
12,9.468,-14.86,86.45,40.52,112.68
12,9.472,-14.63,86.15,40.52,111.14
12,9.476,-13.46,85.82,40.52,109.59
12,9.48,-11.29,85.46,40.52,108.06
12,9.484,-8.27,85.06,40.52,106.57
12,9.488,-4.69,84.62,40.52,105.19
12,9.492,-0.96,84.11,40.53,103.95
12,9.496,2.53,83.5,40.53,102.83
12,9.5,5.45,82.73,40.53,101.76
12,9.504,7.66,81.68,40.54,100.64
12,9.508,9.15,80.24,40.54,99.41
12,9.512,10.04,78.22,40.55,98.09
12,9.516,10.5,75.47,40.57,96.86
12,9.52,10.71,71.88,40.58,95.99
12,9.524,10.8,67.43,40.6,95.82
12,9.528,10.84,62.2,40.62,96.61
12,9.532,10.84,56.43,40.64,98.41
12,9.536,10.78,50.4,40.65,101.02
12,9.54,10.64,44.44,40.66,104.03
12,9.544,10.42,38.87,40.66,106.87
12,9.548,10.12,33.87,40.67,109.06
12,9.552,9.77,29.53,40.67,110.31
12,9.556,9.4,25.82,40.68,110.6
12,9.56,9.01,22.61,40.7,110.19
12,9.564,8.61,19.76,40.72,109.47
12,9.568,8.2,17.15,40.74,108.85
12,9.572,7.78,14.7,40.76,108.6
12,9.576,7.36,12.41,40.77,108.78
12,9.58,6.95,10.29,40.79,109.31
12,9.584,6.58,8.37,40.8,109.99
12,9.588,6.27,6.69,40.8,110.65
12,9.592,6.03,5.25,40.8,111.18
12,9.596,5.86,4.03,40.8,111.63
12,9.6,5.72,2.99,40.8,112.13
12,9.604,5.57,2.12,40.81,112.85
12,9.608,5.36,1.37,40.81,113.95
12,9.612,5.06,0.75,40.81,115.53
12,9.616,4.64,0.23,40.82,117.6
12,9.62,4.15,-0.17,40.83,120.13
12,9.624,3.61,-0.48,40.83,123.03
12,9.628,3.1,-0.68,40.84,126.24
12,9.632,2.67,-0.81,40.84,129.7
12,9.636,2.37,-0.87,40.85,133.4
12,9.64,2.19,-0.86,40.85,137.34
12,9.644,2.12,-0.81,40.85,141.53
12,9.648,2.11,-0.71,40.85,145.93
12,9.652,2.1,-0.58,40.85,150.46
12,9.656,2.05,-0.44,40.85,155
12,9.66,1.95,-0.32,40.85,159.39
12,9.664,1.83,-0.25,40.85,163.48
12,9.668,1.73,-0.24,40.85,167.13
12,9.672,1.75,-0.31,40.85,170.29
12,9.676,1.95,-0.44,40.85,172.97
12,9.68,2.38,-0.6,40.84,175.23
12,9.684,3.05,-0.74,40.84,177.16
12,9.688,3.93,-0.81,40.83,178.85
12,9.692,4.94,-0.78,40.82,180.4
12,9.696,5.98,-0.62,40.81,181.85
12,9.7,6.94,-0.37,40.8,183.24
12,9.704,7.76,-0.05,40.8,184.59
12,9.708,8.38,0.27,40.8,185.91
12,9.712,8.8,0.57,40.8,187.23
12,9.716,9.05,0.79,40.8,188.55
12,9.72,9.15,0.95,40.8,189.9
12,9.724,9.15,1.05,40.8,191.27
12,9.728,9.08,1.1,40.8,192.65
12,9.732,8.95,1.15,40.8,194.02
12,9.736,8.75,1.19,40.8,195.32
12,9.74,8.48,1.25,40.8,196.5
12,9.744,8.16,1.33,40.8,197.52
12,9.748,7.81,1.41,40.8,198.35
12,9.752,7.47,1.49,40.8,198.99
12,9.756,7.14,1.55,40.8,199.48
12,9.76,6.83,1.6,40.8,199.88
12,9.764,6.49,1.63,40.8,200.25
12,9.768,6.07,1.65,40.79,200.63
12,9.772,5.53,1.67,40.79,201.05
12,9.776,4.85,1.7,40.79,201.46
12,9.78,4.07,1.73,40.8,201.83
12,9.784,3.32,1.78,40.8,202.1
12,9.788,2.7,1.83,40.8,202.25
12,9.792,2.33,1.89,40.8,202.29
12,9.796,2.26,1.95,40.81,202.28
12,9.8,2.46,2,40.81,202.28
12,9.804,2.87,2.04,40.81,202.35
12,9.808,3.38,2.07,40.81,202.54
12,9.812,3.91,2.11,40.81,202.87
12,9.816,4.31,2.16,40.81,203.33
12,9.82,4.39,2.25,40.8,203.92
12,9.824,3.98,2.38,40.8,204.64
12,9.828,3,2.57,40.8,205.53
12,9.832,1.66,2.81,40.8,206.64
12,9.836,0.44,3.1,40.8,208
12,9.84,0.01,3.42,40.8,209.63
12,9.844,0.9,3.75,40.81,211.52
12,9.848,3.12,4.09,40.81,213.61
12,9.852,5.84,4.43,40.81,215.81
12,9.856,7.56,4.78,40.81,218.03
12,9.86,6.66,5.15,40.81,220.2
12,9.864,2.35,5.57,40.8,222.25
12,9.868,-4.51,6.03,40.8,224.15
12,9.872,-11.07,6.55,40.79,225.91
12,9.876,-13.11,7.11,40.79,227.54
12,9.88,-6.47,7.69,40.79,229.07
12,9.884,11.12,8.23,40.79,230.54
12,9.888,38.59,8.7,40.79,231.99
12,9.892,71.15,9.06,40.79,233.42
12,9.896,101.39,9.32,40.79,234.81
12,9.9,121.48,9.5,40.79,236.05
13,9.904,125.78,9.68,40.79,237
13,9.908,112.79,9.98,40.79,237.47
13,9.912,85.62,10.55,40.78,237.27
13,9.916,50.97,11.53,40.78,236.32
13,9.92,16.76,13.04,40.77,234.64
13,9.924,-10.31,15.16,40.77,232.42
13,9.928,-26.69,17.87,40.75,229.97
13,9.932,-32.45,21.12,40.74,227.65
13,9.936,-30.52,24.79,40.72,225.75
13,9.94,-25.05,28.74,40.71,224.42
13,9.944,-19.76,32.86,40.69,223.62
13,9.948,-16.8,37.06,40.67,223.16
13,9.952,-16.54,41.27,40.65,222.75
13,9.956,-18.01,45.45,40.64,222.11
13,9.96,-19.82,49.56,40.62,221.06
13,9.964,-20.87,53.55,40.61,219.56
13,9.968,-20.74,57.37,40.59,217.67
13,9.972,-19.65,60.93,40.58,215.55
13,9.976,-18.14,64.16,40.57,213.35
13,9.98,-16.71,67.02,40.57,211.2
13,9.984,-15.63,69.48,40.56,209.17
13,9.988,-14.93,71.55,40.55,207.29
13,9.992,-14.44,73.26,40.54,205.57
13,9.996,-14.01,74.65,40.54,204.01
13,10,-13.55,75.77,40.53,202.6
13,10.004,-13.04,76.64,40.52,201.31
13,10.008,-12.53,77.32,40.52,200.09
13,10.012,-12.04,77.82,40.52,198.88
13,10.016,-11.6,78.2,40.52,197.6
13,10.02,-11.19,78.5,40.52,196.21
13,10.024,-10.82,78.77,40.52,194.7
13,10.028,-10.48,79.03,40.53,193.12
13,10.032,-10.14,79.3,40.53,191.54
13,10.036,-9.81,79.6,40.53,190.02
13,10.04,-9.49,79.89,40.52,188.59
13,10.044,-9.18,80.18,40.52,187.24
13,10.048,-8.89,80.43,40.51,185.89
13,10.052,-8.61,80.64,40.51,184.46
13,10.056,-8.35,80.82,40.51,182.84
13,10.06,-8.11,80.96,40.51,180.99
13,10.064,-7.9,81.09,40.52,178.89
13,10.068,-7.72,81.21,40.52,176.58
13,10.072,-7.57,81.34,40.53,174.11
13,10.076,-7.45,81.48,40.53,171.58
13,10.08,-7.37,81.64,40.53,169.06
13,10.084,-7.31,81.82,40.52,166.63
13,10.088,-7.26,82.02,40.52,164.33
13,10.092,-7.22,82.23,40.52,162.16
13,10.096,-7.18,82.46,40.51,160.1
13,10.1,-7.15,82.69,40.51,158.11
13,10.104,-7.13,82.93,40.51,156.11
13,10.108,-7.13,83.17,40.51,154.07
13,10.112,-7.16,83.41,40.5,151.95
13,10.116,-7.21,83.64,40.5,149.76
13,10.12,-7.27,83.87,40.5,147.51
13,10.124,-7.34,84.11,40.5,145.27
13,10.128,-7.41,84.34,40.5,143.05
13,10.132,-7.48,84.58,40.5,140.91
13,10.136,-7.57,84.84,40.5,138.85
13,10.14,-7.67,85.1,40.5,136.85
13,10.144,-7.8,85.37,40.5,134.9
13,10.148,-7.97,85.65,40.5,132.98
13,10.152,-8.18,85.92,40.51,131.07
13,10.156,-8.4,86.18,40.51,129.16
13,10.16,-8.62,86.41,40.51,127.25
13,10.164,-8.85,86.61,40.51,125.35
13,10.168,-9.1,86.77,40.51,123.45
13,10.172,-9.43,86.88,40.51,121.56
13,10.176,-9.89,86.95,40.51,119.7
13,10.18,-10.53,86.97,40.51,117.89
13,10.184,-11.33,86.94,40.51,116.14
13,10.188,-12.2,86.85,40.51,114.47
13,10.192,-12.96,86.71,40.5,112.86
13,10.196,-13.34,86.53,40.5,111.3
13,10.2,-13.09,86.3,40.5,109.77
13,10.204,-12,86.03,40.51,108.23
13,10.208,-9.99,85.72,40.51,106.71
13,10.212,-7.16,85.38,40.52,105.24
13,10.216,-3.73,84.99,40.52,103.87
13,10.22,-0.06,84.56,40.53,102.64
13,10.224,3.49,84.06,40.53,101.55
13,10.228,6.6,83.46,40.53,100.53
13,10.232,9.08,82.71,40.54,99.49
13,10.236,10.88,81.71,40.54,98.36
13,10.24,12.04,80.31,40.55,97.14
13,10.244,12.73,78.35,40.56,96
13,10.248,13.1,75.67,40.57,95.19
13,10.252,13.28,72.15,40.59,95.04
13,10.256,13.36,67.76,40.6,95.79
13,10.26,13.38,62.58,40.62,97.51
13,10.264,13.31,56.82,40.64,100.04
13,10.268,13.15,50.78,40.65,102.96
13,10.272,12.87,44.81,40.66,105.77
13,10.276,12.47,39.19,40.67,107.98
13,10.28,11.99,34.14,40.68,109.3
13,10.284,11.45,29.75,40.69,109.69
13,10.288,10.89,25.99,40.7,109.37
13,10.292,10.32,22.74,40.71,108.68
13,10.296,9.78,19.86,40.73,108
13,10.3,9.25,17.24,40.74,107.59
13,10.304,8.75,14.78,40.75,107.54
13,10.308,8.29,12.48,40.77,107.8
13,10.312,7.87,10.36,40.78,108.23
13,10.316,7.51,8.43,40.79,108.71
13,10.32,7.22,6.74,40.8,109.17
13,10.324,6.99,5.28,40.81,109.64
13,10.328,6.82,4.03,40.81,110.19
13,10.332,6.66,2.96,40.81,110.95
13,10.336,6.49,2.05,40.81,112
13,10.34,6.28,1.27,40.82,113.4
13,10.344,6,0.6,40.82,115.18
13,10.348,5.65,0.04,40.82,117.33
13,10.352,5.26,-0.4,40.82,119.83
13,10.356,4.87,-0.75,40.82,122.66
13,10.36,4.52,-0.99,40.83,125.77
13,10.364,4.26,-1.15,40.83,129.14
13,10.368,4.1,-1.23,40.83,132.73
13,10.372,4.04,-1.25,40.83,136.52
13,10.376,4.05,-1.22,40.84,140.48
13,10.38,4.09,-1.15,40.84,144.54
13,10.384,4.11,-1.06,40.84,148.63
13,10.388,4.09,-0.96,40.84,152.63
13,10.392,4.06,-0.86,40.84,156.41
13,10.396,4.04,-0.77,40.83,159.84
13,10.4,4.11,-0.71,40.83,162.82
13,10.404,4.33,-0.68,40.83,165.33
13,10.408,4.74,-0.67,40.83,167.41
13,10.412,5.34,-0.68,40.83,169.18
13,10.416,6.08,-0.69,40.84,170.78
13,10.42,6.88,-0.69,40.84,172.34
13,10.424,7.63,-0.67,40.84,173.95
13,10.428,8.24,-0.62,40.83,175.64
13,10.432,8.66,-0.53,40.83,177.38
13,10.436,8.89,-0.41,40.82,179.11
13,10.44,8.97,-0.27,40.82,180.76
13,10.444,8.98,-0.12,40.81,182.29
13,10.448,8.98,0.03,40.81,183.68
13,10.452,9.03,0.16,40.81,184.96
13,10.456,9.14,0.28,40.81,186.19
13,10.46,9.3,0.37,40.81,187.41
13,10.464,9.45,0.45,40.81,188.68
13,10.468,9.55,0.51,40.81,190
13,10.472,9.57,0.56,40.8,191.35
13,10.476,9.52,0.61,40.8,192.67
13,10.48,9.43,0.66,40.79,193.88
13,10.484,9.32,0.7,40.79,194.9
13,10.488,9.18,0.75,40.78,195.68
13,10.492,9,0.79,40.78,196.17
13,10.496,8.72,0.82,40.78,196.41
13,10.5,8.27,0.84,40.77,196.44
13,10.504,7.63,0.86,40.77,196.35
13,10.508,6.83,0.86,40.77,196.23
13,10.512,5.96,0.86,40.77,196.16
13,10.516,5.17,0.86,40.77,196.18
13,10.52,4.59,0.87,40.77,196.32
13,10.524,4.3,0.89,40.77,196.56
13,10.528,4.3,0.93,40.77,196.89
13,10.532,4.53,0.98,40.78,197.26
13,10.536,4.93,1.04,40.78,197.63
13,10.54,5.37,1.11,40.79,197.99
13,10.544,5.75,1.17,40.79,198.35
13,10.548,5.88,1.25,40.79,198.77
13,10.552,5.56,1.33,40.79,199.33
13,10.556,4.69,1.43,40.79,200.14
13,10.56,3.35,1.56,40.79,201.32
13,10.564,1.95,1.74,40.79,202.93
13,10.568,1.14,1.95,40.79,205.02
13,10.572,1.55,2.2,40.79,207.52
13,10.576,3.41,2.48,40.79,210.32
13,10.58,6.17,2.78,40.79,213.23
13,10.584,8.5,3.1,40.8,216.08
13,10.588,8.7,3.42,40.8,218.69
13,10.592,5.57,3.77,40.8,220.97
13,10.596,-0.64,4.15,40.8,222.89
13,10.6,-7.71,4.58,40.79,224.51
13,10.604,-11.71,5.05,40.79,225.93
13,10.608,-8.19,5.58,40.78,227.24
13,10.612,5.96,6.13,40.78,228.53
13,10.616,30.91,6.67,40.77,229.87
13,10.62,63.01,7.17,40.77,231.25
13,10.624,95.44,7.59,40.78,232.61
13,10.628,120.12,7.92,40.78,233.86
14,10.632,130.33,8.18,40.78,234.84
14,10.636,123.01,8.41,40.78,235.35
14,10.64,99.8,8.69,40.78,235.2
14,10.644,66.47,9.16,40.78,234.29
14,10.648,30.94,9.95,40.78,232.59
14,10.652,0.64,11.2,40.77,230.26
14,10.656,-19.66,13.01,40.77,227.56
14,10.66,-28.82,15.42,40.76,224.87
14,10.664,-29.02,18.4,40.75,222.52
14,10.668,-24.23,21.87,40.74,220.75
14,10.672,-18.54,25.7,40.72,219.61
14,10.676,-14.7,29.73,40.7,218.97
14,10.68,-13.64,33.85,40.68,218.57
14,10.684,-14.72,37.99,40.66,218.13
14,10.688,-16.59,42.09,40.65,217.4
14,10.692,-17.96,46.14,40.63,216.27
14,10.696,-18.18,50.13,40.62,214.76
14,10.7,-17.31,54.01,40.61,212.98
14,10.704,-15.84,57.73,40.6,211.07
14,10.708,-14.33,61.2,40.59,209.16
14,10.712,-13.16,64.34,40.58,207.32
14,10.716,-12.42,67.08,40.58,205.6
14,10.72,-12,69.4,40.57,204.02
14,10.724,-11.69,71.32,40.56,202.6
14,10.728,-11.37,72.89,40.56,201.34
14,10.732,-11.01,74.16,40.55,200.24
14,10.736,-10.62,75.18,40.54,199.26
14,10.74,-10.25,76.02,40.53,198.3
14,10.744,-9.93,76.69,40.52,197.3
14,10.748,-9.64,77.24,40.51,196.16
14,10.752,-9.4,77.69,40.51,194.84
14,10.756,-9.18,78.06,40.51,193.37
14,10.76,-8.98,78.4,40.51,191.78
14,10.764,-8.79,78.71,40.52,190.13
14,10.768,-8.63,79.01,40.52,188.47
14,10.772,-8.49,79.32,40.52,186.8
14,10.776,-8.38,79.61,40.52,185.1
14,10.78,-8.3,79.89,40.52,183.32
14,10.784,-8.26,80.14,40.52,181.42
14,10.788,-8.23,80.36,40.52,179.41
14,10.792,-8.21,80.55,40.51,177.29
14,10.796,-8.2,80.72,40.51,175.11
14,10.8,-8.2,80.88,40.51,172.93
14,10.804,-8.2,81.04,40.51,170.8
14,10.808,-8.2,81.2,40.5,168.73
14,10.812,-8.22,81.36,40.5,166.73
14,10.816,-8.25,81.53,40.5,164.79
14,10.82,-8.3,81.71,40.49,162.87
14,10.824,-8.36,81.89,40.49,160.93
14,10.828,-8.42,82.1,40.49,158.92
14,10.832,-8.49,82.31,40.49,156.83
14,10.836,-8.55,82.53,40.49,154.62
14,10.84,-8.61,82.75,40.49,152.33
14,10.844,-8.67,82.98,40.49,149.96
14,10.848,-8.72,83.2,40.5,147.58
14,10.852,-8.75,83.41,40.5,145.23
14,10.856,-8.78,83.63,40.5,142.94
14,10.86,-8.8,83.85,40.51,140.73
14,10.864,-8.82,84.07,40.51,138.59
14,10.868,-8.86,84.3,40.51,136.5
14,10.872,-8.93,84.53,40.51,134.46
14,10.876,-9.06,84.78,40.51,132.45
14,10.88,-9.25,85.04,40.5,130.47
14,10.884,-9.49,85.3,40.5,128.53
14,10.888,-9.75,85.56,40.49,126.64
14,10.892,-10,85.8,40.48,124.81
14,10.896,-10.23,86.03,40.47,123.03
14,10.9,-10.44,86.23,40.47,121.29
14,10.904,-10.69,86.38,40.47,119.56
14,10.908,-11.04,86.49,40.47,117.84
14,10.912,-11.56,86.54,40.48,116.12
14,10.916,-12.29,86.54,40.48,114.38
14,10.92,-13.15,86.48,40.48,112.63
14,10.924,-13.98,86.37,40.48,110.88
14,10.928,-14.52,86.21,40.48,109.12
14,10.932,-14.49,86.01,40.48,107.38
14,10.936,-13.63,85.76,40.48,105.68
14,10.94,-11.81,85.47,40.48,104.07
14,10.944,-9.07,85.14,40.48,102.57
14,10.948,-5.61,84.76,40.48,101.23
14,10.952,-1.8,84.34,40.48,100.06
14,10.956,2,83.84,40.49,99
14,10.96,5.42,83.24,40.49,97.99
14,10.964,8.23,82.49,40.49,96.93
14,10.968,10.32,81.49,40.49,95.78
14,10.972,11.72,80.11,40.49,94.6
14,10.976,12.57,78.17,40.5,93.55
14,10.98,13.02,75.53,40.5,92.91
14,10.984,13.22,72.05,40.52,92.95
14,10.988,13.27,67.7,40.53,93.88
14,10.992,13.2,62.55,40.54,95.72
14,10.996,13.02,56.8,40.56,98.27
14,11,12.73,50.75,40.57,101.12
14,11.004,12.33,44.74,40.58,103.78
14,11.008,11.83,39.07,40.59,105.81
14,11.012,11.26,33.97,40.6,106.97
14,11.016,10.65,29.54,40.61,107.26
14,11.02,10.05,25.76,40.62,106.9
14,11.024,9.47,22.51,40.64,106.26
14,11.028,8.91,19.65,40.65,105.71
14,11.032,8.37,17.04,40.66,105.49
14,11.036,7.84,14.62,40.67,105.68
14,11.04,7.33,12.33,40.68,106.2
14,11.044,6.85,10.21,40.68,106.88
14,11.048,6.4,8.29,40.69,107.57
14,11.052,6.02,6.59,40.69,108.15
14,11.056,5.69,5.12,40.7,108.65
14,11.06,5.43,3.86,40.71,109.14
14,11.064,5.22,2.79,40.71,109.74
14,11.068,5.02,1.86,40.72,110.58
14,11.072,4.82,1.06,40.72,111.74
14,11.076,4.59,0.38,40.73,113.24
14,11.08,4.33,-0.2,40.73,115.1
14,11.084,4.05,-0.68,40.74,117.27
14,11.088,3.76,-1.05,40.74,119.72
14,11.092,3.5,-1.33,40.74,122.39
14,11.096,3.28,-1.52,40.73,125.25
14,11.1,3.12,-1.64,40.73,128.27
14,11.104,3.03,-1.69,40.73,131.43
14,11.108,3.01,-1.68,40.73,134.72
14,11.112,3.06,-1.63,40.73,138.12
14,11.116,3.13,-1.55,40.73,141.63
14,11.12,3.22,-1.46,40.72,145.21
14,11.124,3.28,-1.36,40.72,148.82
14,11.128,3.31,-1.27,40.72,152.38
14,11.132,3.28,-1.19,40.72,155.83
14,11.136,3.22,-1.12,40.71,159.07
14,11.14,3.16,-1.07,40.71,162.02
